industry_type,production_scale,energy_source_type,energy_use_per_unit,water_consumption,material_input_tons,waste_generated_tons,recycled_percentage,hazardous_waste_tons,CO2_emissions_tons,NOx_emissions,wastewater_emission_index,recycling_rate,byproduct_reuse_index,energy_recovery_rate,cost_savings_from_recycling,production_cost_index,region,distance_to_industrial_area,population_density,eco_industrial_park_member,sustainability_certified,Symbiosis_Score_Percentage,Symbiosis_Potential
Automobile,386.6146537612577,Renewable,1.4962410312389975,4797.68409969161,466.62296012722356,258.68251068410575,43.31983373057762,27.627518234106418,215.6227013873309,7.605904590026133,0.5465224578324176,0.6619869591153922,0.7607016165024524,0.29211253811997423,9522.983710328768,0.4354110560071325,West,22.996542333391606,754.0157324099924,0,0,35.39814507987495,Low
Cement,322.6855724626181,Mixed,3.1900421259859097,13706.638729062292,487.9394669458515,67.84541935376294,41.339748540336714,79.28452069912696,557.9672810444061,36.62056494122023,0.505965563020003,0.6979903079294518,0.780789172141326,0.5886155824232596,36989.160814624265,0.7352105231402533,West,49.341742201379894,4041.0496347587123,0,0,32.609869730122206,Low
Cement,284.46380330696377,Non-renewable,7.547079689817293,8437.515185506025,205.24520093379363,184.29463938903172,68.65219503495565,8.156203966422195,684.6752432840091,30.17031613608192,0.22235301921031447,0.12647285368902433,0.2245327018877965,0.23150429138074602,18788.266636819008,0.6183138548189366,West,11.600852565455103,866.6349791281505,0,1,30.196667182293602,Low
Steel,322.89147057243196,Mixed,6.954761824233923,11141.627966527107,688.5543109186054,29.718336901737178,42.91057830325442,32.37160227520795,456.16498638428175,37.36833221610777,0.544786654030205,0.1458604733286213,0.2629730665701739,0.11695611718776638,30226.0517204886,0.42876119712918326,East,38.784384437589914,2241.962008601118,1,0,27.503998695843034,Low
Paper,311.71306536740434,Mixed,7.873339886535774,5525.10201733994,113.19827461688831,194.70299309430874,39.419222513974645,4.995802495800596,435.0635368742349,13.024392141165794,0.14058483124889698,0.16461389873829674,0.8391497260517348,0.0688157189602418,22785.84231286378,0.41692144933044045,East,50.932294613174946,1182.6273143895128,1,0,31.92677795528169,Low
Steel,283.9141055326358,Non-renewable,5.395953678228687,6411.878674645766,317.06981387481625,229.94754114378276,81.05051469073061,65.68626895985928,333.80143635734345,37.60373312184798,0.8696902012595454,0.8639391502948933,0.7875658442755278,0.9063761408386306,11751.818548778658,0.3486506047597719,Central,68.20148542226757,1948.231001348614,0,0,54.80380336703007,Medium
Pharmaceutical,393.7845760575962,Renewable,2.7325705119828836,2320.700890240145,560.2883103218916,177.5546137237229,18.60847052563554,7.38766711563458,146.0464056472565,15.056447484616044,0.6758918887082934,0.5232646726374319,0.6058574433985598,0.7021497417288046,27501.426630844915,0.7773271658512135,East,19.92982811377584,1027.9282920068563,1,0,38.08248657320487,Low
Chemical,369.076420043528,Renewable,2.1397053477380465,2983.77688841422,255.5902728644005,83.53829294214903,67.4508729405679,53.920588517016895,112.31619903473828,2.6318055763819737,0.9936354484929419,0.762417586753692,0.9452292432123647,0.7699533334631441,38400.67693382562,0.4947028683720057,South,65.75301322385758,7640.466795532826,0,1,68.25485518396711,Medium
Plastic,286.9327741174923,Non-renewable,2.3084010842592315,12496.670044979111,670.7563960859538,14.246087313365681,31.141658472203094,4.518673920278564,613.3302137523535,30.63729085400642,0.0920974277905231,0.15376213389524018,0.7116655491961913,0.9328259553609487,31246.204738073673,0.81418130119738,Central,20.32268836823661,2372.789164907937,0,0,23.675761686267247,Low
Paper,301.81606766621593,Renewable,1.1385696084307808,8980.16015948879,604.9008699503026,40.2374207694643,11.317350555226176,53.82840302477529,743.452770011329,28.288571691489462,0.24067274984528686,0.8848784349577354,0.244253091317224,0.8884658330720955,24952.68386985677,0.6649892196139288,East,54.78779021669196,3662.4011707420104,1,1,51.015231848666254,Medium
Textile,96.51065813078719,Mixed,3.7347747769015744,5394.220755315374,641.7671334111006,188.57937882683774,24.174962854178823,67.44295575421626,377.460908781293,24.11748419440163,0.8771586042661392,0.7890278823474891,0.8119796578994104,0.7132218787737643,39643.86811410255,0.7041800129030765,West,35.5925385756315,7209.172099546934,0,0,33.89867923000159,Low
Plastic,294.37358865601254,Mixed,2.3399937634967976,12141.342530435417,139.3299019075372,280.6539639685416,61.56623003094876,31.90572215392459,534.3676137981978,19.850802903174873,0.3952540997689177,0.2522877302978205,0.42325937273312597,0.6745883628373874,12082.413359022019,0.475004249766118,East,10.945136905536273,5483.1083860994995,0,1,34.77693688988177,Low
Chemical,94.13294006723206,Mixed,3.8815882231969168,4074.538631750753,155.41034599665718,65.92764917174189,70.27581127630468,41.77011947457415,733.2769676871342,1.77052817774394,0.46630298998189756,0.8367640099645581,0.08253739448716027,0.3531649972418389,4368.976540559001,0.5743765676374102,North,57.7125501001042,5020.69234838184,1,0,51.22200758014368,Medium
Pharmaceutical,268.24440223037794,Mixed,7.544961022871358,14652.474129702956,264.8553033084377,221.83271398600414,11.789911602287203,32.1233390404226,90.28863368863274,25.171591435046096,0.8606518873876169,0.28709848345712835,0.3392791500305035,0.1436155266155919,3220.972912405381,0.547390546849875,Central,18.98548424682339,5703.39288481453,0,1,18.877183487779778,Low
Pharmaceutical,399.79311986106717,Mixed,4.01378146655033,5499.8553123194615,438.55787389817084,260.60306365846725,13.096162680646213,24.039100690611114,620.9755334328432,16.964967301300348,0.5218232249499523,0.23480589140515085,0.7371961106534467,0.5663502935308183,29006.139423234337,0.4414131983547607,East,15.776627229918134,6664.8136054219785,0,0,5.901109581912018,Low
Textile,257.8581060598975,Renewable,7.1458914788938435,5391.0088351928,611.0120575245518,158.66024264201576,86.71607976165102,64.26107205017026,501.1171698129486,22.628271408267327,0.19347584941436813,0.2878195431309911,0.9141855864678259,0.568627965579733,33548.829859898484,0.7995073011160756,East,29.94918842997189,7045.820289243735,1,1,72.88298122756548,High
Paper,231.4272377860267,Renewable,5.2385333663111355,5022.7226302822255,677.3981680706776,202.43340977387905,16.230994539666185,21.760205898479175,486.93699948729187,17.458193007721633,0.8920301154097809,0.8689595569453483,0.29852277467287447,0.9070135568741696,26133.820424412013,0.6732507034839728,South,52.956639091239715,5212.589431187206,1,1,51.90264877832098,Medium
Automobile,180.113554081788,Mixed,2.7299208826297434,2270.616980902175,578.2514869678854,245.4295184194637,86.00548348240855,57.83547395115576,248.18153421562445,38.65921724422536,0.03106165642303349,0.8740327869633825,0.2718646919687435,0.44831372599553837,36391.01070284154,0.3224591864718421,West,20.25172534566897,7142.05674261365,1,1,66.88912683908787,Medium
Cement,118.56722521166861,Mixed,3.4909833148144798,2111.48863631418,746.4476611479788,81.89917153347511,29.394102668826992,16.495766340416182,553.436816726588,24.36230159545846,0.8953962676434433,0.3460961972191719,0.55725492703847,0.6717268618754615,28523.08979891698,0.7919502116272131,West,16.32560002498709,4376.1007139187195,0,0,21.68342149327752,Low
Paper,313.9275748666501,Renewable,1.587436750750006,9897.52300074479,604.0576322119477,92.58422390907268,72.9015130134481,19.988303686266367,639.9422487602056,30.094835058797454,0.05052022667233469,0.6848907665850961,0.7805155096962021,0.5674735646570496,16096.27656354278,0.36362265361715485,South,2.776382805642418,2362.8686788937025,0,1,61.371560803025204,Medium
Automobile,141.63168889140172,Non-renewable,3.3342381551720734,13189.21164609168,279.70091525346106,5.18511740539457,36.327326160411026,26.91689300617698,108.02936865608379,37.48570442510779,0.6658493646001281,0.6581707296477649,0.721873113944852,0.2090842061909443,8887.815081935501,0.5422178601195355,South,38.78816157393444,7064.598329293986,1,1,65.56905982110453,Medium
Pharmaceutical,116.890246799131,Mixed,5.742786618524739,11962.547398939265,248.81096325392943,289.11276861485175,82.99392217678063,47.13251019150306,436.1467161651674,23.868173255211218,0.07167937967533466,0.7759063689173629,0.5539630123065349,0.582857876979425,37136.60418524794,0.6427541409782268,North,35.434354406584255,4423.48805382208,0,0,39.02020699991452,Low
Steel,214.96405111376401,Non-renewable,1.5047776505060462,2546.0601133095906,572.1443377258174,275.6757439059217,69.53866356107042,36.35378553276329,98.98684117017953,0.9764694539848298,0.7062129859650655,0.3168585501279179,0.6182507134530306,0.536105038426538,5936.6916999042205,0.3045907473967308,Central,20.24168400371535,7267.873183024428,0,0,31.075341904614884,Low
Chemical,334.5093881469112,Mixed,2.4378098593462054,8410.940765984964,194.65292651721072,230.54763780903195,44.15414398114409,59.611584786225635,700.6077350521628,1.8545212932664232,0.03397132133295089,0.5091246877193617,0.26788906159370957,0.4945153945184199,22633.559342363405,0.6917448632657617,West,6.1848687927558785,513.3089488145336,0,0,15.650894701928477,Low
Textile,318.42065539847056,Mixed,3.6700872898931802,2031.07741666128,119.53610810770242,28.327426188111197,16.485708604796763,17.085384026895383,415.95664367195087,28.24236814702354,0.8424577277107875,0.6509065559074582,0.4393168385030155,0.5120806402836273,13932.301160393441,0.6958217637361543,South,35.48195821847528,3300.622862021637,0,0,27.41493259040065,Low
Chemical,97.56243668687198,Mixed,7.874346759111738,1156.772332389623,449.1671561421454,137.0133524613549,72.27951562901859,0.8537830279067293,650.2132376233908,11.523862877975699,0.46594395092998475,0.07363113692891544,0.2798290638682699,0.19758917476298343,12313.770285747556,0.6915157902795881,South,63.47999866358724,7592.879143227252,0,1,28.58857718295552,Low
Food Processing,225.64597921156997,Non-renewable,6.4940327607121615,10017.594961079125,666.2311773342165,35.05806742160808,62.43520425704043,62.124597742817606,307.1067973796471,23.385499230243976,0.09345391266887793,0.3890648707978591,0.8459761773601738,0.467129958107601,26541.72437284206,0.39808076286376626,Central,57.79200624351981,2147.2707235147614,1,1,67.64344907054442,Medium
Food Processing,247.17906434277407,Renewable,6.134407225444727,8259.70883836508,126.03488185239765,9.696478842525588,10.247496015872043,65.7319467104058,117.56101691673382,8.489948653081424,0.7068194450101439,0.6762995219107121,0.15129905662896417,0.5950879446394371,10787.003620859377,0.45343939606412964,South,69.14200140909328,7543.982719100242,1,0,36.1278905698023,Low
Paper,286.25492820026307,Mixed,1.8133366956781218,1689.3434355663273,643.9184928467969,186.7739747377162,10.800687757657853,4.758413048671164,52.36945742085495,11.174830564937709,0.4892901575037625,0.27733558380722007,0.6617665020707337,0.4905042788169854,36821.87405621103,0.4484254917196442,North,2.7474496416261385,7640.439196808149,0,1,26.90271784019047,Low
Pharmaceutical,288.053552141833,Renewable,6.46697125530494,1006.6190728868324,658.6790032636611,288.4446780386556,78.74740272137899,48.87260177267172,239.5775042024529,20.433321709948974,0.19094885887544288,0.9119336963058384,0.28425487744852107,0.4898175756135325,17429.66854576672,0.8760401899077823,Central,77.38070671075869,7080.710050961716,1,0,53.30499462899856,Medium
Pharmaceutical,196.70311982633788,Mixed,6.4968816806121055,14851.467994435352,411.70550006115764,271.3460669124843,32.04897779815758,30.256542709846237,210.50228628398128,39.03499380256524,0.015672373888725777,0.07714523435615506,0.4780196687466197,0.1197659388136872,27740.2631757278,0.3405169123355264,North,28.63015570494097,4596.61075172773,1,1,35.818650991061936,Low
Cement,259.41670208112447,Mixed,5.207718869370298,935.3093161615423,92.98273250786511,210.54267040594428,64.07136175688558,63.51165241556134,457.0745397355702,24.842684323763066,0.41799825972553717,0.9122784688286805,0.31947150222196946,0.2216967368150477,29654.717258486213,0.5572569046221024,East,79.25102809517325,5246.127702828981,1,1,66.17978863278924,Medium
Cement,233.93980283010765,Non-renewable,7.932532473988603,6945.659669227315,180.9423884353898,33.50897232863707,48.60822568004603,69.95316433571828,36.956293689691734,37.477850128264414,0.08562923072853557,0.24508748120936003,0.3409207853535245,0.3388754234979506,27951.784395762552,0.8227523434921165,West,21.704317926938423,6983.012587908979,0,1,38.43441683075689,Low
Cement,363.19947408744997,Non-renewable,3.2767773414718637,7816.975856811586,580.5697063714492,85.87839111332853,83.39155123435022,68.08030134377992,426.04502455335523,38.395504248284425,0.0941696982472372,0.09393983773283299,0.28435371224991973,0.42741229453331586,36329.20915393489,0.7616795966686296,South,38.77983823110309,6251.997242635639,0,1,38.590902666799046,Low
Steel,249.68484244316807,Renewable,7.588907137692962,2200.562143106453,583.8334587432121,99.41673443116083,87.94169461371153,62.17633978806817,325.5819587693625,8.720344858610042,0.26732954836267686,0.3132266299012017,0.7275136290758947,0.5845436994727439,10782.972817027929,0.7934652747893561,Central,29.606358772873687,5114.732025752211,0,0,40.274837661747576,Medium
Plastic,221.1302917594117,Renewable,7.403117804695525,2951.395787375886,723.766456375749,230.12926703494057,94.7286555777026,21.524178299373034,470.1553705332649,12.792147297523305,0.6304582972424243,0.7576540765612028,0.3791442714611423,0.8270105940707546,5270.072698071845,0.8833761504733999,North,29.749335769555604,7861.6233813914805,0,0,44.5670726330554,Medium
Electronics,209.43534389819223,Mixed,1.0803646182456448,5601.172592950112,487.0146099159371,241.66350787435866,23.06315154361598,64.95117148546534,567.8856719572844,30.91469510813881,0.5299106085609492,0.7271978058032478,0.7037213159426744,0.19324826427978853,4107.696496071876,0.5323570873639134,West,67.69800370236084,5548.277763402814,0,0,19.931648776094168,Low
Plastic,263.176883018709,Mixed,4.1508156853236775,11544.300205098109,143.08052578533307,118.60630628202652,83.35194395041542,42.67827807250342,514.5917171622744,34.73717809050808,0.0689873082586806,0.23795637478051285,0.4604629370936114,0.06357922718962544,35358.07771805095,0.4857931646282767,West,60.220677299512424,7808.759541092537,0,0,27.90817081113197,Low
Chemical,337.2726334082872,Renewable,7.839729631361013,7852.695148873868,141.06117912872912,128.27577900219484,32.611817021948156,4.220529186567266,788.0226081112257,21.009456395486346,0.9684312758924698,0.22711112023261948,0.5425214378902585,0.4543134176983241,38984.90789768892,0.31839569409011836,South,79.38781194794376,647.6301019353077,0,1,30.659339068698955,Low
Plastic,252.288476921852,Mixed,1.7218495368565305,9749.577181017943,590.8492680176178,18.130166586470544,60.21934936611815,36.55510799185991,127.84696822395942,39.73242965758169,0.8871686882945911,0.6283219242240867,0.5389587281421386,0.43889260767046523,13496.008565779082,0.39001161707391724,West,49.854145251965974,1283.8908917892572,0,0,35.764008109423116,Low
Steel,291.7296560257733,Mixed,4.834492860683236,14785.031048814784,187.83849883092586,90.29533193353448,52.99069087888293,75.37263336239947,355.1948669652272,0.9571018508331757,0.25922548714515825,0.4622744207081574,0.9282668714092298,0.5467110966456551,28353.52909584883,0.6372087927258145,South,38.13401514277121,3721.3789988038266,0,1,54.77664392888979,Medium
Chemical,316.113845410088,Non-renewable,7.852702549287729,11636.07881204154,296.289124712454,138.1291272674038,11.52899118365295,71.02874797884422,351.36797458178273,12.333909895616017,0.12233857596214126,0.763060957997812,0.38035621013985604,0.7998995942343504,2338.6857985264583,0.394596357032004,East,9.025761309857508,3202.059794897658,0,1,40.760519655315015,Medium
